"","state","poll_id","Harris","Trump","pollster","daystoelection","election_date","question_id","samplesize","sampletype","state_abbrev","dem_percent2024","rep_percent2024","ev_total","called2020","dem_percent2020","rep_percent2020","called2016","called2024"
"513","Georgia",87764,0.46,0.46,"Benenson Strategy Group/GS Strategy Group",102,"11/5/24",205817,405,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"514","Georgia",87109,NA,0.49,"Quinnipiac",159,"11/5/24",200506,1203,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"515","Georgia",86494,NA,0.45,"Marist",239,"11/5/24",194805,1177,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"516","Georgia",86546,NA,0.49,"Morning Consult",242,"11/5/24",195293,788,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"517","Georgia",87429,0.367,0.471,"InsiderAdvantage",113,"11/5/24",203135,800,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"518","Georgia",87336,NA,0.47,"Emerson",128,"11/5/24",202376,1000,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"519","Georgia",87809,0.46,0.5,"Siena/NYT",88,"11/5/24",206204,661,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"520","Georgia",84543,0.44,0.47,"Siena/NYT",380,"11/5/24",184810,629,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"521","Georgia",87461,NA,0.46,"Emerson",234,"11/5/24",203381,1000,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"522","Georgia",83043,NA,NA,"Public Opinion Strategies",507,"11/5/24",174713,500,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"523","Georgia",87239,NA,0.427,"U. Georgia SPIA",147,"11/5/24",201387,1000,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"524","Georgia",87633,0.48,0.47,"PPP",99,"11/5/24",204849,662,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"525","Georgia",87471,NA,0.42,"Florida Atlantic University/Mainstreet Research",114,"11/5/24",203504,341,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"526","Georgia",86989,NA,0.44,"Morning Consult",181,"11/5/24",199533,795,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"527","Georgia",77829,NA,0.48,"Fabrizio",1090,"11/5/24",150431,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"528","Georgia",86788,NA,0.427,"John Zogby Strategies",206,"11/5/24",198083,635,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"529","Georgia",84451,NA,0.48,"Morning Consult",397,"11/5/24",183869,801,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"530","Georgia",87471,0.37,0.44,"Florida Atlantic University/Mainstreet Research",114,"11/5/24",203506,341,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"531","Georgia",87704,0.44,0.46,"Fabrizio/Impact",104,"11/5/24",205571,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"532","Georgia",87510,NA,0.483,"U. Georgia SPIA",119,"11/5/24",203621,1000,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"533","Georgia",82975,NA,0.42,"Cygnal",519,"11/5/24",174241,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"534","Georgia",79879,NA,0.507,"Emerson",800,"11/5/24",160071,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"535","Georgia",87622,0.47,0.47,"Morning Consult",104,"11/5/24",204802,799,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"536","Georgia",86748,NA,0.451,"Emerson",194,"11/5/24",197787,1000,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"537","Georgia",87534,0.443,0.458,"Landmark Communications",106,"11/5/24",204026,400,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"538","Georgia",87543,0.489,0.511,"Emerson",106,"11/5/24",204149,800,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"539","Georgia",84614,NA,NA,"U. Georgia SPIA",376,"11/5/24",185207,1002,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"540","Georgia",87658,0.47,0.49,"Trafalgar Group/InsiderAdvantage",99,"11/5/24",205167,NA,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"541","Georgia",87016,NA,0.42,"Benenson Strategy Group/GS Strategy Group",183,"11/5/24",199759,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"542","Georgia",87262,NA,0.43,"P2 Insights",176,"11/5/24",201650,650,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"543","Georgia",87441,NA,0.46,"Florida Atlantic University/Mainstreet Research",116,"11/5/24",203493,640,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"544","Georgia",84963,NA,NA,"CNN/SSRS",341,"11/5/24",188237,1068,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"545","Georgia",86788,NA,NA,"John Zogby Strategies",206,"11/5/24",198082,635,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"546","Georgia",87005,NA,0.42,"Prime Group",180,"11/5/24",199735,470,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"547","Georgia",87471,0.44,0.49,"Florida Atlantic University/Mainstreet Research",114,"11/5/24",203503,312,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"548","Georgia",81625,NA,0.52,"Targoz Market Research",734,"11/5/24",165316,810,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"549","Georgia",84850,NA,0.46,"J.L. Partners",344,"11/5/24",187868,550,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"550","Georgia",85828,NA,0.51,"Beacon/Shaw",284,"11/5/24",191634,1119,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"551","Georgia",79516,NA,0.48,"PEM Management Corporation",837,"11/5/24",158919,300,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"552","Georgia",87510,0.459,0.505,"U. Georgia SPIA",119,"11/5/24",203623,1000,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"553","Georgia",84501,NA,0.445,"Zogby",393,"11/5/24",184286,628,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"554","Georgia",86905,NA,0.43,"Redfield & Wilton Strategies",187,"11/5/24",198741,486,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"555","Georgia",86231,NA,0.49,"Morning Consult",267,"11/5/24",193846,800,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"556","Georgia",86231,NA,0.45,"Morning Consult",267,"11/5/24",193845,800,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"557","Georgia",83201,NA,0.52,"Prime Group",510,"11/5/24",175566,500,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"558","Georgia",87952,0.49,0.47,"Morning Consult",74,"11/5/24",207454,801,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"559","Georgia",82708,NA,0.43,"Public Opinion Strategies",560,"11/5/24",172577,500,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"560","Georgia",86328,NA,0.442,"Emerson",245,"11/5/24",194312,1000,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"561","Georgia",85620,NA,0.447,"U. Georgia SPIA",307,"11/5/24",190366,1007,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"562","Georgia",87441,0.38,0.49,"Florida Atlantic University/Mainstreet Research",116,"11/5/24",203499,549,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"563","Georgia",84614,NA,0.454,"U. Georgia SPIA",376,"11/5/24",185206,1002,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"564","Georgia",82708,NA,NA,"Public Opinion Strategies",560,"11/5/24",172576,500,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"565","Georgia",84614,NA,NA,"U. Georgia SPIA",376,"11/5/24",185208,1002,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"566","Georgia",85828,NA,NA,"Beacon/Shaw",284,"11/5/24",191635,1119,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"567","Georgia",86748,NA,0.508,"Emerson",194,"11/5/24",197780,1000,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"568","Georgia",87441,0.42,0.46,"Florida Atlantic University/Mainstreet Research",116,"11/5/24",203494,640,"rv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"569","Georgia",87823,0.46,0.46,"Redfield & Wilton Strategies",85,"11/5/24",206355,692,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"570","Georgia",86896,NA,0.41,"North Star Opinion Research",188,"11/5/24",198659,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"571","Georgia",87952,0.48,0.46,"Morning Consult",74,"11/5/24",207455,737,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"572","Georgia",81008,NA,0.452,"Emerson",761,"11/5/24",163114,1000,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"573","Georgia",87952,0.5,0.47,"Morning Consult",74,"11/5/24",207456,737,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"574","Georgia",86896,NA,0.49,"North Star Opinion Research",188,"11/5/24",198658,600,"lv","GA",0.485252923067547,0.507172953995549,16,"D",0.495,0.493,"R","R"
"575","Hawaii",86789,NA,NA,"John Zogby Strategies",206,"11/5/24",198085,301,"lv","HI",0.605851353103632,0.374802835682532,4,"D",0.637,0.343,"D","D"
"576","Hawaii",86789,NA,0.266,"John Zogby Strategies",206,"11/5/24",198087,301,"lv","HI",0.605851353103632,0.374802835682532,4,"D",0.637,0.343,"D","D"
"577","Hawaii",86841,NA,0.34,"Bullfinch",203,"11/5/24",198459,250,"rv","HI",0.605851353103632,0.374802835682532,4,"D",0.637,0.343,"D","D"
"578","Hawaii",86841,NA,0.38,"Bullfinch",203,"11/5/24",198454,250,"rv","HI",0.605851353103632,0.374802835682532,4,"D",0.637,0.343,"D","D"
"579","Idaho",86790,NA,NA,"John Zogby Strategies",206,"11/5/24",198089,309,"lv","ID",0.303818671392725,0.668740946662792,4,"R",0.331,0.639,"R","R"
"580","Idaho",86790,NA,0.538,"John Zogby Strategies",206,"11/5/24",198090,309,"lv","ID",0.303818671392725,0.668740946662792,4,"R",0.331,0.639,"R","R"
"581","Idaho",84378,NA,0.545,"Emerson",401,"11/5/24",183489,490,"rv","ID",0.303818671392725,0.668740946662792,4,"R",0.331,0.639,"R","R"
"582","Illinois",87967,0.578,0.422,"ActiVote",91,"11/5/24",207481,400,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"583","Illinois",84043,NA,NA,"Cor Strategies",439,"11/5/24",180762,811,"rv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"584","Illinois",81062,NA,0.42,"PPP",757,"11/5/24",163416,770,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"585","Illinois",86791,NA,NA,"John Zogby Strategies",206,"11/5/24",198092,643,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"586","Illinois",80848,NA,0.383,"Emerson",776,"11/5/24",162601,1000,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"587","Illinois",84418,NA,0.337,"Emerson",401,"11/5/24",183626,468,"rv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"588","Illinois",86791,NA,0.365,"John Zogby Strategies",206,"11/5/24",198093,643,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"589","Illinois",81062,NA,0.42,"PPP",757,"11/5/24",163415,770,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"590","Illinois",81279,NA,0.371,"Emerson",747,"11/5/24",164156,1000,"lv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"591","Illinois",84043,NA,0.35,"Cor Strategies",439,"11/5/24",180761,811,"rv","IL",0.543705743159883,0.43474955221708,19,"D",0.575,0.406,"D","D"
"592","Indiana",86301,NA,0.548,"Emerson",248,"11/5/24",194196,1000,"rv","IN",0.39623118238744,0.585814170233907,11,"R",0.41,0.57,"R","R"
"593","Indiana",86301,NA,NA,"Emerson",248,"11/5/24",194197,1000,"rv","IN",0.39623118238744,0.585814170233907,11,"R",0.41,0.57,"R","R"
"594","Indiana",84400,NA,0.475,"Emerson",401,"11/5/24",183579,462,"rv","IN",0.39623118238744,0.585814170233907,11,"R",0.41,0.57,"R","R"
"595","Indiana",86792,NA,0.446,"John Zogby Strategies",206,"11/5/24",198096,418,"lv","IN",0.39623118238744,0.585814170233907,11,"R",0.41,0.57,"R","R"
"596","Indiana",86792,NA,NA,"John Zogby Strategies",206,"11/5/24",198095,418,"lv","IN",0.39623118238744,0.585814170233907,11,"R",0.41,0.57,"R","R"
"597","Iowa",82562,NA,0.464,"Cygnal",582,"11/5/24",171796,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"598","Iowa",80962,NA,0.51,"Cygnal",765,"11/5/24",162982,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"599","Iowa",86060,NA,0.492,"Cygnal",267,"11/5/24",192763,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"600","Iowa",86793,NA,0.388,"John Zogby Strategies",206,"11/5/24",198099,405,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"601","Iowa",84321,NA,0.477,"Cygnal",404,"11/5/24",182849,506,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"602","Iowa",87175,NA,0.5,"Selzer",149,"11/5/24",201024,632,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"603","Iowa",86929,NA,NA,"Big Data Poll",485,"11/5/24",198901,1057,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"604","Iowa",79426,NA,0.511,"Cygnal",846,"11/5/24",158306,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"605","Iowa",84123,NA,0.5,"Emerson",425,"11/5/24",181304,896,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"606","Iowa",85456,NA,0.482,"Emerson",326,"11/5/24",189333,1094,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"607","Iowa",77529,NA,0.51,"Selzer",1094,"11/5/24",149826,658,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"608","Iowa",86275,NA,0.48,"Selzer",254,"11/5/24",194076,640,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"609","Iowa",82880,NA,0.488,"Emerson",536,"11/5/24",173622,1064,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"610","Iowa",83952,NA,0.47,"HarrisX",446,"11/5/24",179765,1952,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"611","Iowa",78514,NA,0.525,"Cygnal",989,"11/5/24",153091,610,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"612","Iowa",80965,NA,0.47,"Emerson",765,"11/5/24",162989,959,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"613","Iowa",77034,NA,0.541,"Cygnal",1114,"11/5/24",146813,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"614","Iowa",84321,NA,0.472,"Cygnal",404,"11/5/24",182848,506,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"615","Iowa",82880,NA,NA,"Emerson",536,"11/5/24",173623,1064,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"616","Iowa",85542,NA,0.51,"John Zogby Strategies",308,"11/5/24",189899,500,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"617","Iowa",82562,NA,NA,"Cygnal",582,"11/5/24",171797,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"618","Iowa",86793,NA,NA,"John Zogby Strategies",206,"11/5/24",198098,405,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"619","Iowa",86929,NA,0.421,"Big Data Poll",485,"11/5/24",198900,1057,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"620","Iowa",87414,NA,0.514,"Cygnal",120,"11/5/24",203008,600,"lv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"621","Iowa",84123,NA,0.475,"Emerson",425,"11/5/24",181305,896,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"622","Iowa",84401,NA,0.435,"Emerson",401,"11/5/24",183580,464,"rv","IA",0.425173098263547,0.557268203420968,6,"R",0.449,0.531,"R","R"
"623","Kansas",80603,NA,NA,"Echelon Insights",797,"11/5/24",161205,392,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"624","Kansas",86794,NA,0.438,"John Zogby Strategies",206,"11/5/24",198102,410,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"625","Kansas",80717,NA,0.515,"Emerson",782,"11/5/24",161814,1000,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"626","Kansas",80603,NA,0.52,"Echelon Insights",797,"11/5/24",161190,392,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"627","Kansas",84396,NA,0.47,"Emerson",401,"11/5/24",183540,487,"rv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"628","Kansas",86794,NA,NA,"John Zogby Strategies",206,"11/5/24",198101,410,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"629","Kansas",81438,NA,0.504,"Emerson",740,"11/5/24",164665,1000,"lv","KS",0.410407271516604,0.57156307929174,6,"R",0.416,0.562,"R","R"
"630","Kentucky",86795,NA,0.515,"John Zogby Strategies",206,"11/5/24",198105,402,"lv","KY",0.339374701739671,0.644721454980164,8,"R",0.362,0.621,"R","R"
"631","Kentucky",82854,NA,0.57,"co/efficient",537,"11/5/24",173398,987,"lv","KY",0.339374701739671,0.644721454980164,8,"R",0.362,0.621,"R","R"
"632","Kentucky",84337,NA,0.546,"Emerson",401,"11/5/24",183229,450,"rv","KY",0.339374701739671,0.644721454980164,8,"R",0.362,0.621,"R","R"
"633","Kentucky",86795,NA,NA,"John Zogby Strategies",206,"11/5/24",198104,402,"lv","KY",0.339374701739671,0.644721454980164,8,"R",0.362,0.621,"R","R"
"634","Kentucky",83390,NA,0.55,"PPP",454,"11/5/24",178727,737,"v","KY",0.339374701739671,0.644721454980164,8,"R",0.362,0.621,"R","R"
"635","Louisiana",86796,NA,NA,"John Zogby Strategies",206,"11/5/24",198107,501,"lv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"636","Louisiana",86890,NA,0.48,"Faucheux Strategies",197,"11/5/24",198633,800,"rv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"637","Louisiana",80604,NA,NA,"Echelon Insights",797,"11/5/24",161206,506,"lv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"638","Louisiana",80604,NA,0.51,"Echelon Insights",797,"11/5/24",161191,506,"lv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"639","Louisiana",86890,NA,0.52,"Faucheux Strategies",197,"11/5/24",198632,800,"rv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"640","Louisiana",86796,NA,0.512,"John Zogby Strategies",206,"11/5/24",198108,501,"lv","LA",0.38210241781786,0.602152493180035,8,"R",0.399,0.585,"R","R"
"641","Maine",86187,NA,0.38,"Pan Atlantic Research",273,"11/5/24",193575,791,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"642","Maine",87159,NA,0.41,"Digital Research",211,"11/5/24",200861,609,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"643","Maine",87558,0.54,0.45,"U. New Hampshire",105,"11/5/24",204334,1445,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"644","Maine",87159,NA,0.41,"Digital Research",211,"11/5/24",200862,609,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"645","Maine",87858,0.58,0.41,"U. New Hampshire",82,"11/5/24",206553,951,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"646","Maine",87858,0.55,0.38,"U. New Hampshire",82,"11/5/24",206550,951,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"647","Maine",87558,0.48,0.4,"U. New Hampshire",105,"11/5/24",204333,1445,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"648","Maine",87159,NA,0.49,"Digital Research",211,"11/5/24",200865,609,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"649","Maine",87159,NA,0.43,"Digital Research",211,"11/5/24",200864,609,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"650","Maine",86797,NA,0.371,"John Zogby Strategies",206,"11/5/24",198111,350,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"651","Maine",85595,NA,0.35,"Digital Research",399,"11/5/24",190284,614,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"652","Maine",86797,NA,NA,"John Zogby Strategies",206,"11/5/24",198110,350,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"653","Maine",87159,NA,0.42,"Digital Research",211,"11/5/24",200863,609,"rv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"654","Maine",80770,NA,0.401,"Emerson",778,"11/5/24",162033,1164,"lv","ME",0.52401383250639,0.45464080589385,2,"D",0.531,0.44,"D","D"
"655","Maine CD-1",87724,0.6,0.39,"U. New Hampshire",105,"11/5/24",205674,732,"lv","M1",0.597981362191088,0.379678923881869,1,"D",0.601,0.37,"D","D"
